Points_0,Points_1,Points_2
38.5975,-129.998,1176.63
39.9033,-130.608,1194.67
39.1456,-130.145,1238.64
39.4486,-130.913,1238.03
39.4939,-131.706,1257.92
39.4498,-129.513,1239.48
39.5472,-129.017,1257.09
39.7309,-127.62,1176.11
39.6858,-127.493,1191.03
38.9613,-128.312,1193.13
39.4089,-127.519,1241.87
38.4942,-125.34,1176.29
38.5811,-125.193,1189.27
38.528,-125.849,1242.16
39.7653,-125.635,1242.59
38.861,-124.49,1176.3
39.3249,-124.934,1176.08
38.8636,-124.499,1188.62
39.2274,-124.91,1242.78
39.0973,-123.452,1254.24
38.4603,-123.42,1176.41
38.8629,-122.873,1176.36
39.2825,-122.827,1176.12
38.9248,-122.186,1187.5
39.7172,-122.004,1187
38.4201,-122.767,1243.76
38.9985,-123.278,1243.71
39.2942,-122.709,1243.95
38.5198,-122.257,1254.11
39.4808,-121.277,1176.08
39.863,-121.878,1175.99
39.6932,-121.129,1176.06
39.8295,-120.84,1186.63
39.0512,-121.314,1187.09
38.4658,-121.454,1243.95
38.5014,-120.774,1244.14
38.843,-120.366,1244.35
39.0805,-121.369,1244.09
39.0783,-120.739,1244.26
39.5154,-120.895,1244.2
39.4653,-120.368,1244.34
39.7453,-121.762,1244.05
39.9072,-120.334,1244.22
39.5967,-120.777,1253.59
39.0718,-120.121,1176.43
39.442,-119.623,1176.29
39.6701,-119.798,1176.18
39.4578,-119.62,1186.83
39.4915,-118.795,1244.29
38.4728,-119.553,1244.48
38.673,-119.156,1244.46
39.0525,-119.985,1244.49
39.0727,-119.535,1244.5
39.0717,-118.973,1244.4
39.5084,-119.917,1244.41
38.7649,-119.328,1253.6
39.8904,-119.962,1253.41
38.8906,-118.388,1176.68
39.3095,-117.449,1176.61
39.5241,-118.043,1176.52
38.5466,-118.516,1244.39
38.4296,-118.607,1253.71
38.671,-118.579,1253.65
38.6691,-118.372,1253.63
38.6973,-118.167,1253.48
38.7533,-117.804,1253.35
38.9189,-118.322,1253.58
38.9076,-118.153,1253.52
39.0971,-117.939,1253.39
39.3929,-118.406,1253.37
39.4748,-117.939,1253.42
39.8756,-118.548,1253.26
39.8501,-117.978,1253.31
39.8824,-117.572,1253.28
38.8867,-116.933,1176.88
38.8967,-115.854,1177.07
39.2731,-116.044,1176.86
39.524,-115.403,1176.94
39.671,-116.183,1176.75
38.4949,-116.183,1243.95
38.9334,-115.757,1243.87
39.562,-116.792,1243.95
38.6706,-114.206,1177.49
39.3092,-114.987,1243.83
39.2973,-114.572,1243.71
39.7985,-114.227,1243.46
38.6631,-112.933,1177.83
39.2476,-113.325,1177.59
39.497,-113.501,1177.4
39.668,-112.258,1177.72
39.8883,-113.324,1177.41
38.4331,-113.011,1187.43
39.4066,-112.349,1187.37
38.5245,-113.646,1243.58
38.7129,-110.863,1178.49
39.5892,-111.576,1187.68
39.2787,-110.057,1178.71
38.8654,-109.85,1178.88
39.4678,-109.181,1178.97
39.7181,-109.1,1178.91
39.364,-110.099,1188.44
38.6978,-109.095,1188.91
38.8265,-110.276,1251.46
38.4336,-108.653,1179.34
38.8587,-107.631,1179.8
39.2839,-108.638,1179.3
39.6373,-107.839,1179.48
38.6447,-108.862,1241.48
39.2635,-107.964,1250.68
39.8686,-107.56,1250.59
39.2838,-108.422,1250.92
39.6787,-106.367,1180.24
39.8785,-106.598,1180
39.8785,-106.147,1180.2
39.6804,-105.985,1180.41
39.4483,-107.202,1240.26
39.7411,-107.329,1250.42
38.444,-104.592,1181.29
39.3365,-105.326,1180.83
39.9046,-105.577,1180.56
39.4005,-105.641,1239.13
38.808,-105.127,1249.66
38.4919,-103.38,1181.88
38.996,-104.089,1181.41
39.0629,-103.63,1237.49
39.9329,-103.996,1237.65
38.2843,-103.227,1248.63
38.5808,-101.847,1182.68
38.747,-102.168,1192.84
38.7048,-101.367,1193.53
38.8783,-102.266,1236.16
39.5658,-101.156,1235.17
39.9472,-102.419,1236.09
39.7062,-101.817,1247.82
38.7937,-100.555,1194.2
39.74,-99.7599,1234.24
38.4464,-98.5353,1195.65
38.6816,-98.7885,1195.38
39.3102,-98.5566,1195.67
39.6975,-99.2063,1195.14
38.6025,-99.2413,1234.43
39.0484,-98.6854,1234
39.9044,-98.5571,1233.34
38.8988,-98.8951,1245.35
38.5656,-96.5301,1185.99
39.8998,-96.9831,1185.68
39.8815,-96.5548,1185.99
39.4308,-96.107,1198.67
39.9616,-96.8705,1197.92
40.0323,-97.4296,1232.26
38.4425,-97.5412,1233.9
38.9558,-96.8119,1232.99
39.0948,-97.2059,1243.49
38.8365,-95.8976,1186.4
38.9015,-94.8441,1199.76
39.5334,-94.9107,1199.77
39.5392,-94.6215,1200.24
38.993,-94.3725,1200.64
39.1523,-94.1169,1201.53
38.8567,-93.4566,1202.98
39.847,-93.2488,1215.59
38.5928,-93.1323,1221.01
39.4165,-93.9714,1220.77
39.112,-93.3824,1223.05
39.1809,-93.74,1222.01
39.7103,-94.265,1222
39.8924,-94.1859,1223.37
39.9617,-93.3697,1226.63
39.6558,-93.1609,1228.76
38.4126,-93.2552,1231.12
39.1314,-91.8002,1190.19
39.7398,-91.8713,1190.05
38.7109,-92.4973,1205.02
39.7971,-92.4953,1208.25
38.6299,-92.7825,1217.5
38.6454,-92.7291,1222.89
38.4722,-91.5848,1224.33
39.4254,-92.9914,1224.68
39.0317,-92.3003,1226.21
39.2106,-92.8182,1229.53
38.781,-92.7547,1230.17
39.0634,-92.0768,1236.79
39.4056,-90.7287,1191.29
39.9857,-89.8543,1192.3
39.7493,-90.8286,1235.12
39.4098,-89.1219,1232.11
39.2852,-87.2397,1228.52
39.6067,-87.6591,1229.35
39.1639,-86.3541,1197.38
38.7596,-85.3527,1199.24
38.5541,-85.6343,1224.43
38.9757,-86.2135,1226.1
38.8247,-83.9927,1202.98
39.8566,-84.0532,1203.24
39.4021,-83.607,1204.83
39.7173,-83.4192,1206.64
39.9219,-83.4847,1212.83
39.1768,-83.5367,1214.25
39.8665,-83.7244,1214.64
39.1062,-84.0947,1217.46
39.1886,-84.5749,1220.49
39.3663,-84.9845,1222.3
38.6988,-83.227,1207.21
39.5988,-83.2851,1208.41
39.8743,-83.1937,1210.41
38.4731,-83.1875,1210.9
39.439,-83.28,1210.86
40.1531,-172.998,1210.47
40.9572,-172.278,1207.93
40.3424,-172.892,1210.99
41.4466,-172.599,1212.03
40.7393,-172.866,1212.77
41.1321,-172.887,1214.18
41.3975,-172.662,1215.73
40.431,-172.751,1219.56
40.5905,-172.892,1218.86
40.5925,-172.635,1220.06
41.5197,-172.376,1218.75
41.1441,-172.198,1221.5
40.1707,-172.479,1223.55
40.5059,-172.255,1223.84
40.7916,-171.984,1225.02
41.176,-171.813,1224.13
40.8481,-171.889,1225.61
40.8183,-171.708,1226.65
41.0957,-171.722,1225.17
41.1986,-171.772,1225.61
41.1028,-171.55,1226.6
40.5947,-171.841,1227.27
40.8009,-171.725,1226.87
40.8766,-171.613,1227.43
41.0682,-171.636,1226.8
41.0825,-171.616,1227
41.2687,-171.534,1226.78
40.2905,-171.572,1229.74
41.0846,-170.142,1198.59
40.6977,-171.122,1202.21
40.9965,-171.283,1228.45
41.0826,-171.177,1229.38
40.5652,-171.385,1230
41.6,-170.571,1230.13
40.3962,-170.839,1232.36
41.198,-169.087,1210.31
40.1278,-169.571,1211.28
41.0412,-169.494,1213.17
40.0157,-169.628,1220.06
40.3998,-169.146,1222.03
41.0705,-168.869,1236.97
40.1094,-168.522,1239.81
41.2115,-167.122,1199.11
41.3255,-166.783,1198.23
40.1176,-167.778,1200.19
41.094,-167.716,1200.57
41.0785,-168.012,1201.49
39.9029,-166.874,1234.37
40.7364,-166.916,1242.15
41.4279,-165.756,1234.56
40.5793,-165.996,1235.52
41.0691,-165.361,1236.18
40.0498,-165.14,1237.84
40.1539,-165.599,1237.01
40.5126,-165.477,1245.1
40.8821,-164.947,1237.16
40.8977,-164.391,1237.8
41.4781,-164.757,1236.6
41.7003,-163.925,1237.37
40.0143,-164.269,1238.7
40.1042,-164.759,1246.62
41.4347,-162.96,1184.65
41.1014,-161.962,1183.51
40.2223,-162.353,1188.34
41.2265,-162.369,1188.22
40.198,-163.165,1248.68
40.635,-163.332,1247.93
41.1401,-162.081,1248.85
40.2222,-160.46,1186.18
40.2624,-161.59,1187.34
41.0839,-160.736,1250.34
40.0465,-160.597,1252.39
40.6096,-158.952,1180.96
41.3261,-159.566,1181.34
41.3216,-160.242,1181.88
41.3236,-159.207,1242.11
40.7057,-159.759,1252.16
41.2102,-160.031,1251.21
41.6747,-159.529,1250.97
40.4892,-159.549,1253.01
41.5488,-158.629,1252.27
40.1635,-158.736,1254.81
41.1373,-157.96,1180.18
39.9954,-158.132,1243.64
40.6561,-158.609,1242.97
40.8588,-157.216,1243.74
41.0306,-158.349,1253.47
41.0203,-158.015,1254.14
41.3974,-155.488,1178.76
40.3609,-155.759,1182.05
40.4398,-156.558,1182.59
40.8225,-155.526,1215.25
41.0604,-155.98,1217.98
40.9543,-155.775,1219.58
41.3049,-155.723,1220.84
41.3229,-155.839,1256.22
40.524,-156.196,1257.45
40.37,-154.681,1181.59
41.5927,-155.284,1182.09
40.2058,-154.899,1207.68
40.2052,-155.03,1211.71
40.0992,-154.737,1213.42
40.0713,-155.08,1218.97
40.4622,-155.275,1220.19
40.2525,-154.765,1221.15
40.4881,-154.299,1222.79
41.1212,-154.208,1245.64
40.8096,-155.038,1257.98
40.8916,-154.195,1258.43
40.4296,-152.56,1197.87
40.6773,-152.51,1197.19
41.1065,-153.096,1197.63
41.1261,-152.609,1196.64
40.0984,-152.564,1198.97
41.0321,-153.511,1199.1
40.2835,-153.282,1201.92
40.1667,-152.727,1225.17
40.0773,-153.395,1246.62
40.8252,-152.627,1246.62
41.032,-153.375,1258.45
41.2008,-152.771,1258.61
41.53,-153.55,1257.76
41.4797,-152.979,1258.01
41.5998,-152.574,1258.21
41.4758,-152.424,1258.4
40.2336,-153.747,1259.52
40.6836,-152.286,1259.53
40.9474,-150.883,1176.96
40.2907,-152.059,1180.65
40.4408,-151.496,1196.06
41.347,-151.031,1230.3
40.752,-151.635,1247.1
41.2974,-152.166,1258.6
41.488,-152.168,1258.37
41.6318,-151.79,1258.21
41.6046,-151.544,1258.42
40.3707,-150.962,1259.81
40.9493,-149.598,1176.64
40.9058,-149.261,1192.89
40.0956,-149.707,1194.32
40.4216,-149.181,1232.25
41.5421,-149.869,1232.03
40.184,-149.286,1248.82
40.1107,-149.533,1252.85
40.8774,-150.405,1259.57
41.4291,-150.087,1259.07
40.2343,-148.978,1179.53
40.1693,-147.976,1179.51
40.6981,-148.543,1179.44
40.8534,-149.012,1179.47
40.8587,-147.725,1179.45
41.0977,-147.671,1190.97
41.5307,-149.008,1191.78
40.4593,-148.353,1234
40.8677,-147.584,1248.76
41.0553,-148.369,1248.04
40.1433,-148.989,1249.42
40.2484,-148.967,1250.03
40.3535,-148.769,1251.01
40.9567,-148.885,1259.44
39.9527,-146.67,1176.36
40.7974,-146.555,1179.42
41.1988,-146.434,1189.83
41.4621,-145.761,1247.22
40.9631,-146.582,1248.83
41.2853,-146.961,1247.98
40.6045,-147.297,1249.95
40.7701,-146.278,1249.79
40.7226,-146.632,1251.06
40.5579,-146.14,1253.79
40.1201,-146.24,1259.3
40.5668,-144.469,1179.65
40.4655,-145.144,1189.26
41.5456,-145.23,1239.96
41.2853,-144.403,1246.99
41.3066,-144.367,1246.31
41.0461,-145.249,1248.42
40.8464,-144.506,1249.61
40.9038,-145.186,1250.76
40.8874,-145.156,1251.48
40.0785,-144.565,1259.06
40.2859,-144.951,1259.11
41.4034,-145.338,1258.88
41.1241,-143.661,1176.44
40.9004,-143.811,1179.99
41.095,-143.362,1180.35
40.6583,-142.708,1180.79
41.0688,-144.065,1186.97
40.1799,-142.852,1211.43
41.1453,-143.732,1215.22
40.7694,-142.964,1216.1
40.4898,-143.372,1241.81
41.0606,-144.112,1241.91
40.345,-143.079,1243.03
40.6668,-143.514,1244.3
40.9259,-143.285,1246.01
41.0625,-143.394,1246.98
41.0479,-143.578,1247.68
40.9139,-143.141,1250.44
40.9726,-143.791,1251.04
40.9679,-143.159,1252.02
40.9069,-143.81,1252.63
40.6036,-143.203,1255.24
40.3435,-143.261,1256.51
40.0785,-143.965,1259.02
40.1044,-143.803,1258.69
40.1535,-143.765,1259
40.7105,-141.602,1176.79
40.0093,-141.392,1182.82
41.3752,-142.006,1184.21
41.5884,-142.483,1184.67
40.1973,-141.716,1185.26
41.5846,-142.301,1207.32
41.0342,-142.339,1208.78
40.3821,-142.271,1209.67
41.2019,-142.255,1218.48
40.4367,-142.533,1245.2
40.5339,-141.732,1246.18
40.8262,-141.974,1247.34
40.8314,-141.328,1248.2
40.7723,-142.368,1249.63
40.6244,-141.31,1250.97
40.8294,-142.012,1251.15
40.8213,-141.784,1252.2
40.9225,-142.433,1251.61
40.6323,-141.17,1252.97
40.7817,-141.757,1253.41
40.8775,-142.553,1253.23
40.664,-141.758,1254.73
40.6359,-141.323,1254.02
40.667,-142.18,1255.03
40.4477,-142.176,1256.15
40.3024,-141.792,1256.63
40.344,-141.366,1256.26
40.4747,-141.547,1255.75
40.1778,-142.609,1258.52
40.193,-141.801,1258.52
40.2631,-142.344,1258.8
41.3335,-141.066,1204.34
40.3535,-140.22,1222.87
40.6274,-140.582,1221.91
41.4457,-140.757,1223.16
40.021,-139.688,1223.91
40.3102,-139.735,1224.46
40.3309,-139.974,1224.02
41.579,-140.572,1224.84
40.6618,-139.508,1225.28
41.7451,-140.179,1226.01
40.2198,-140.202,1246.41
40.5355,-140.404,1247.01
40.703,-140.348,1247.62
40.8183,-139.611,1248.67
40.344,-140.586,1253.47
40.3004,-140.36,1253.01
40.4145,-140.969,1255.17
40.2774,-140.573,1254.72
40.1998,-140.529,1255.94
40.1978,-140.862,1258.19
40.1908,-139.565,1258.4
40.2775,-140.709,1258.6
40.0244,-137.988,1178.22
40.7898,-137.914,1178.34
40.8568,-138.066,1200.92
40.735,-138.49,1226.27
40.4785,-137.776,1243.8
41.477,-138.165,1243.8
41.4785,-138.167,1243.8
41.4785,-138.165,1243.8
41.4801,-138.165,1243.8
41.4785,-138.163,1243.8
41.4785,-138.165,1243.8
41.4785,-137.982,1244
41.4785,-137.981,1243.97
41.4957,-137.965,1244
41.4785,-137.931,1244.01
41.4785,-137.953,1244.03
41.4785,-137.816,1244.19
40.0385,-138.155,1247.18
40.4013,-137.992,1247.88
40.5639,-138.706,1247.71
40.7594,-139.051,1248.2
40.6559,-138.311,1248.23
40.7216,-138.331,1248.67
40.7237,-139.208,1249.98
40.7589,-138.538,1249.26
40.2728,-137.98,1252.19
40.4779,-138.713,1251.5
40.2653,-138.142,1253.83
40.2827,-137.825,1252.43
40.2666,-138.152,1255.39
40.2992,-138.133,1254.58
40.2444,-137.982,1256.01
40.1073,-137.95,1256.58
40.1037,-139.166,1257.31
40.0605,-138.329,1258.32
40.2785,-138.565,1258.35
40.7331,-137.578,1178.34
40.9726,-137.18,1178.14
41.3385,-136.812,1197.93
41.2718,-136.185,1197.24
40.5973,-137.553,1227.49
40.0486,-136.886,1228.48
41.0554,-136.885,1229.92
41.5304,-136.525,1231.12
40.2614,-137.365,1244.2
40.4676,-137.765,1243.8
40.2785,-137.365,1244.18
40.2959,-137.336,1244.21
40.2785,-137.365,1244.22
40.2832,-137.177,1244.34
40.4785,-137.765,1243.79
40.4895,-137.765,1243.8
40.4785,-137.738,1243.82
40.4785,-137.749,1243.83
40.4785,-137.574,1244
40.4785,-137.565,1243.99
40.4785,-137.37,1244.2
40.4785,-137.365,1244.19
40.4832,-137.365,1244.2
40.4697,-137.351,1244.21
40.4607,-137.365,1244.2
40.4639,-137.177,1244.36
40.8785,-137.765,1243.99
40.9114,-137.565,1244.2
40.8785,-137.539,1244.2
40.8785,-137.565,1244.23
40.8785,-137.377,1244.36
41.0785,-137.765,1244
41.4364,-137.765,1244.2
41.2785,-137.565,1244.39
41.4785,-137.765,1244.15
41.4785,-137.712,1244.21
41.4785,-137.754,1244.25
41.4785,-137.565,1244.37
40.223,-137.165,1244.4
40.0785,-136.982,1244.6
40.0785,-136.946,1244.6
40.0785,-136.795,1244.8
40.0805,-136.717,1244.8
40.0889,-136.754,1244.84
40.0985,-136.614,1245
40.0794,-136.57,1244.94
40.0785,-136.515,1245
40.0979,-136.556,1245.06
40.0915,-136.418,1245.19
40.0785,-136.365,1245.15
40.0785,-136.321,1245.2
40.0785,-136.365,1245.24
40.2884,-137.223,1244.39
40.2785,-137.105,1244.4
40.2785,-137.165,1244.46
40.2785,-136.965,1244.52
40.2785,-136.965,1244.67
40.2776,-136.842,1244.8
40.2785,-136.765,1244.72
40.3032,-136.655,1245
40.2833,-136.587,1244.91
40.2785,-136.492,1245
40.4338,-136.556,1245.19
40.2688,-136.441,1245.2
40.3763,-136.365,1245.2
40.2785,-136.298,1245.2
40.2785,-136.365,1245.27
40.4413,-136.365,1245.4
40.4785,-137.195,1244.4
40.5082,-137.165,1244.4
40.4723,-137.124,1244.41
40.4785,-137.165,1244.43
40.6516,-137.165,1244.6
40.4644,-136.976,1244.57
40.4949,-136.965,1244.6
40.4785,-136.951,1244.6
40.4785,-136.965,1244.61
40.6364,-136.965,1244.8
40.4931,-136.774,1244.8
40.6137,-136.771,1245
40.4926,-136.574,1245.2
40.4785,-136.563,1245
40.4785,-136.538,1245.2
40.4951,-136.542,1245.24
40.4785,-136.333,1245.4
40.4921,-136.36,1245.44
40.4785,-136.202,1245.6
40.8489,-137.365,1244.4
40.6889,-137.195,1244.59
40.6785,-137.136,1244.6
40.6887,-137.151,1244.64
40.6919,-137.008,1244.8
40.685,-136.908,1244.8
40.6916,-136.947,1244.86
40.6787,-136.769,1244.93
40.6785,-136.699,1245
40.6907,-136.763,1245.06
40.6713,-136.645,1245.19
40.6785,-136.565,1245.11
40.681,-136.368,1245.48
40.6785,-136.202,1245.6
40.8785,-137.407,1244.39
40.8785,-137.32,1244.41
40.8785,-137.355,1244.44
40.8785,-137.22,1244.6
40.8785,-137.165,1244.54
40.9319,-137.183,1244.58
40.8719,-137.11,1244.6
40.8663,-137.163,1244.65
40.8785,-137.02,1244.8
40.8785,-136.965,1244.74
40.9332,-136.965,1244.8
40.8753,-136.904,1244.81
40.8718,-136.963,1244.86
40.8786,-136.837,1244.99
40.8622,-136.77,1244.94
40.9451,-136.761,1245.01
40.8746,-136.703,1245.01
40.878,-136.774,1245.05
41.0508,-136.765,1245.2
40.8703,-136.624,1245.2
40.8654,-136.573,1245.14
40.9251,-136.567,1245.2
40.8736,-136.518,1245.2
40.8785,-136.417,1245.4
40.9318,-136.365,1245.4
41.023,-136.365,1245.6
41.2707,-137.565,1244.4
41.223,-137.165,1244.8
41.0785,-136.967,1245
41.0785,-136.965,1245
41.092,-136.794,1245.2
41.0867,-136.759,1245.23
41.0921,-136.621,1245.39
41.0929,-136.525,1245.38
41.0833,-136.562,1245.44
41.0912,-136.424,1245.6
41.0785,-136.306,1245.6
41.0853,-136.358,1245.66
41.2785,-137.573,1244.4
41.2785,-137.556,1244.4
41.2785,-137.565,1244.41
41.2785,-137.398,1244.6
41.2785,-137.379,1244.55
41.3124,-137.365,1244.6
41.2785,-137.318,1244.61
41.2785,-137.365,1244.63
41.2785,-137.22,1244.8
41.2785,-137.174,1244.73
41.2785,-137.104,1244.8
41.285,-137.154,1244.87
41.2766,-137.04,1245
41.2785,-136.965,1244.92
41.2785,-136.86,1245.2
41.2719,-136.764,1245.1
41.267,-136.753,1245.29
41.2924,-136.467,1245.41
41.2785,-136.565,1245.5
41.2785,-136.365,1245.5
41.2729,-136.356,1245.7
41.4785,-137.597,1244.4
41.5082,-137.565,1244.4
41.4785,-137.565,1244.43
41.4678,-137.175,1244.78
41.4933,-137.165,1244.8
41.4728,-137.135,1244.81
41.4785,-137.001,1245
41.466,-136.953,1244.97
41.5257,-136.969,1245.01
41.6364,-136.965,1245.2
41.5285,-136.77,1245.2
41.6254,-136.77,1245.4
41.4785,-136.6,1245.4
41.4512,-136.566,1245.37
41.5225,-136.577,1245.39
41.4729,-136.523,1245.41
41.4832,-136.37,1245.81
41.4578,-136.368,1245.57
41.5032,-136.368,1245.6
40.2644,-136.406,1249.47
40.6146,-137.799,1250.43
40.5526,-137.196,1249.99
40.3918,-137.365,1251.8
40.434,-136.811,1250.97
40.4202,-136.585,1251.24
40.5583,-136.376,1251.99
40.4603,-137.552,1253.21
40.6068,-136.941,1253.43
40.577,-136.793,1252.44
40.6401,-136.359,1252.8
40.5111,-137.384,1254.77
40.5748,-136.728,1254.6
40.0912,-137.365,1256.78
40.2061,-136.583,1256.4
40.3987,-137.58,1255.6
40.2909,-137.559,1256.19
40.4429,-137.164,1255.59
40.3118,-137.143,1256.19
40.3822,-136.559,1255.78
41.4408,-137.094,1257.88
40.8109,-135.458,1197.48
41.3675,-135.669,1196.69
40.3653,-136.062,1199.38
40.9381,-136.162,1198
40.9982,-135.491,1232.06
40.4751,-136.18,1245.55
40.4785,-136.128,1245.6
40.4785,-136.165,1245.63
40.6785,-136.165,1245.56
40.6785,-136.165,1245.62
40.8785,-135.965,1245.99
41.0785,-136.165,1245.73
41.0785,-136.098,1245.8
41.0785,-136.165,1245.86
41.283,-136.179,1245.73
41.2785,-136.117,1245.8
41.2785,-136.165,1245.85
40.8707,-135.965,1246
40.8707,-135.765,1246.2
40.8785,-135.973,1246
40.8864,-135.965,1246
40.8785,-135.94,1246.02
40.8785,-135.965,1246
40.8785,-135.773,1246.2
40.8785,-135.765,1246.19
40.8785,-135.729,1246.2
40.8785,-135.765,1246.2
40.9524,-135.565,1246.4
41.0157,-135.365,1246.6
41.0785,-135.829,1246.2
41.0785,-135.765,1246.13
41.1605,-135.765,1246.2
41.0774,-135.684,1246.21
41.0785,-135.765,1246.27
41.0785,-135.649,1246.4
41.0928,-135.486,1246.4
41.0892,-135.438,1246.59
41.0793,-135.374,1246.53
41.0947,-135.303,1246.61
41.0907,-135.356,1246.66
41.0785,-135.196,1246.8
41.0785,-135.165,1246.77
41.0834,-135.125,1246.82
41.0785,-135.165,1246.82
41.132,-134.965,1247
41.4518,-136.165,1246
41.4381,-135.765,1246.4
41.2785,-135.646,1246.4
41.2785,-135.565,1246.32
41.2857,-135.482,1246.41
41.27,-135.561,1246.49
41.4331,-135.553,1246.6
41.2827,-135.427,1246.6
41.2671,-135.369,1246.54
41.2859,-135.318,1246.61
41.2702,-135.363,1246.65
41.4309,-135.343,1246.81
41.2696,-135.213,1246.79
41.2785,-135.165,1246.76
41.3173,-135.15,1246.81
41.2785,-135.1,1246.81
41.2668,-135.164,1246.84
41.2907,-135.056,1247.01
41.2785,-134.853,1247
41.2769,-134.85,1247.22
41.2785,-134.765,1247.08
41.4785,-136.141,1246
41.4919,-136.16,1246.03
41.4785,-135.992,1246.2
41.4833,-135.971,1246.17
41.4785,-135.938,1246.2
41.4785,-135.965,1246.22
41.4693,-135.564,1246.4
41.4785,-135.365,1246.59
41.4785,-135.338,1246.8
41.4944,-135.194,1247
41.4835,-134.973,1247.2
41.4754,-134.95,1247
41.4643,-134.745,1247.41
41.4593,-134.764,1247.14
41.5506,-134.768,1247.2
40.3519,-136.176,1250.82
40.3145,-135.366,1251.21
40.3703,-134.948,1252.15
40.5267,-135.753,1251.97
40.415,-134.995,1252.84
40.2609,-134.735,1253.8
40.6344,-136.192,1253.43
40.6016,-135.958,1252.41
40.5996,-135.766,1252.99
40.5133,-135.387,1252.41
40.4101,-135.951,1255.18
40.3009,-135.172,1254.61
40.5381,-135.744,1253.99
40.2048,-136.171,1256.2
40.0799,-135.174,1255.59
40.2684,-135.942,1255.81
41.226,-135.082,1257.72
41.3689,-133.69,1176.79
39.9975,-133.148,1234.97
41.1848,-134.565,1247.4
41.2785,-134.463,1247.4
41.2785,-134.365,1247.51
41.4821,-134.56,1247.34
40.993,-133.16,1248.6
40.884,-133.038,1248.6
41.2676,-133.765,1248.2
41.0785,-133.442,1248.4
41.0785,-133.365,1248.32
41.0785,-133.276,1248.4
41.0785,-133.36,1248.48
41.0785,-133.238,1248.6
41.0785,-133.165,1248.52
41.2785,-134.293,1247.61
41.2785,-134.165,1247.78
41.2785,-133.776,1248.2
41.2785,-133.765,1248.19
41.2897,-133.765,1248.2
41.2785,-133.754,1248.2
41.2785,-133.765,1248.21
41.4101,-133.565,1248.4
41.2785,-133.365,1248.34
41.4227,-133.365,1248.6
41.2727,-133.172,1248.48
41.2609,-133.162,1248.71
41.4785,-134.165,1247.75
41.4785,-133.626,1248.4
41.4785,-133.565,1248.34
41.5436,-133.565,1248.4
41.4799,-133.46,1248.42
41.4785,-133.565,1248.46
41.4819,-133.153,1248.72
40.0926,-134.16,1252.62
41.1051,-132.336,1194.62
40.1382,-132.823,1196.44
40.6582,-132.565,1249
40.4785,-132.165,1249.14
40.8232,-132.965,1248.6
40.8702,-132.765,1248.8
40.6785,-132.585,1249
40.6785,-132.565,1248.98
40.6992,-132.565,1249
40.6785,-132.544,1249
40.6785,-132.565,1249.02
40.8785,-132.965,1248.55
40.8785,-132.917,1248.6
41.0323,-132.973,1248.78
40.8785,-132.775,1248.8
40.8785,-132.765,1248.79
40.8785,-132.765,1248.8
40.8785,-132.365,1249.18
41.0958,-132.965,1248.6
41.0785,-132.932,1248.8
41.0785,-132.965,1248.83
41.2212,-132.765,1249
41.2874,-132.957,1248.89
41.298,-132.707,1249.01
41.2912,-132.759,1249.05
41.2785,-132.565,1249.18
41.459,-132.976,1248.7
41.4767,-132.856,1248.82
41.6536,-132.97,1248.99
41.4776,-132.871,1248.98
41.4847,-132.695,1249
41.4783,-132.768,1249.07
41.4575,-132.574,1249.18
40.0785,-131.804,1249.4
40.0785,-131.765,1249.36
40.1747,-131.765,1249.4
40.0785,-131.715,1249.41
40.0785,-131.752,1249.45
40.0785,-131.582,1249.6
40.0785,-131.578,1249.57
40.0785,-131.551,1249.6
40.0785,-131.565,1249.61
40.4056,-132.165,1249.2
40.2724,-131.614,1249.59
40.4491,-131.565,1249.6
40.2785,-131.52,1249.6
40.2785,-131.565,1249.65
40.2785,-131.39,1249.8
40.4785,-132.22,1249.2
40.482,-132.101,1249.21
40.482,-132.151,1249.26
40.4785,-132.003,1249.4
40.4785,-131.965,1249.36
40.6285,-131.965,1249.4
40.4785,-131.932,1249.4
40.635,-131.765,1249.6
40.4785,-131.386,1249.8
40.8614,-132.365,1249.2
40.6785,-131.765,1249.55
40.6785,-131.723,1249.6
40.6785,-131.765,1249.64
40.7546,-131.565,1249.8
40.8785,-132.382,1249.2
40.8785,-132.348,1249.2
40.9024,-132.165,1249.4
41.0673,-131.965,1249.6
40.8785,-131.765,1249.58
